Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
PGR,80661,PROGRESSIVE CORP/OH/,1384350.0,62925,225,"ncentive Compensation.&#8221; For 2018, our median employee's total annual compensation was $62,925 ","172,925, which results in a pay ratio of CEO compensation to median employee compensation of 225:1.G"
EOG,821189,EOG RESOURCES INC,1133748.0,161964,74,"ns; and  &nbsp;&nbsp;&#149;&nbsp; the annual total compensation of our Median Employee was $161,964 ",", for 2018 the ratio ofthe annual total compensation of our CEO to the Median Employee was 74 to 1. "
SO,92122,SOUTHERN CO,1001000.0,91000,116,"13,035. The median employee&#8217;s annual total compensation is comprised of approximately $91,000 ","Plan.80&nbsp;&nbsp;&nbsp;Southern Company 2019 Proxy StatementTable of ContentsExecutive Compensation TablesPay Ratio DisclosureWe calculated a 2018 pay ratio of 116 to 1. This ratio is a reasonable estimate calculated in a manner consistent with SEC rules based on our payroll and employment records as of December 31, 2018 and the methodology described below.After identifying the median employee, "
CSX,277948,CSX CORP,1367197.0,105169,131,"de in identifying the median employee.      6.      Once the median employee was identified, the Company determined the sum of all elements of such employee&#8217;s compensation for 2018 in accordance with Item 402(c)(2)(x) of Regulation S-K, which resulted in annual total compensation of $105,169. "," the CEO was $13,781,988.   &#9679;   Based on this information, the ratio for 2018 of the annual total compensation of Mr. Foote to the annual total compensation of the median employee was 131 to 1.D"
TGT,27419,TARGET CORP,1705364.0,22439,767,"otal annual compensation for the median of all Target team members, excluding our CEO, was $22,439. ","n team member is employed part-time. The resulting ratio of our CEO&rsquo;s total annual compensation to that of the median of all Target team members, excluding our CEO, for fiscal 2018 is 767 to 1.("
APD,2969,"Air Products & Chemicals, Inc.",1647945.0,61035,279,"y impact the pay ratio disclosure.&#9679;The median employee annual total compensation was $61,035.&","atementwas $17,031,957.&#9679;Based on this information, the estimated ratio of annual total compensation of Mr. Ghasemi, our CEO, to the annual totalcompensation of our median employee was 279 to 1.&"
MMM,66740,3M CO,1719390.0,57313,302,"this basis was $17,320,459. The 2018 annual total compensation for our median employee was $57,313. ","tirement plan contributions. As calculated in this manner, the ratio of our CEOs&#8217; total combined compensation to our median employee&#8217;s total compensation for fiscal year 2018 is 302 to 1. "
SLB,87347,SCHLUMBERGER LIMITED/NV,1577814.0,75134,216,"sos to each U.S. dollar. Theresulting annual total compensation or our median employee was $75,134. "," CEO.Based on the methodology described below, our CEO&rsquo;s 2018 total compensation was 216 times"
GD,40533,GENERAL DYNAMICS CORP,2074368.0,86432,240,"n this employee population. Total annual compensation for the median employee was valued at $86,432 ","compensation for the chief executive officer was valued at$20,720,254, resulting in a ratio of median employee total annual compensation to chief executive officer total annual compensation of 1:240. "
ZTS,1555280,Zoetis Inc.,1130490.0,75366,155,"2017, was at or near that value. For 2018, our median employee&#146;s annual total compensation (determined in a manner consistent with that of our CEO in the Summary Compensation Table) was $75,366.O","al annual compensation for the year ended December&nbsp;31, 2018, as disclosed in the Summary Compensation Table, was $11,669,400. Therefore, the ratio of CEO pay to median employee pay was 155 to 1. "
ITW,49826,ILLINOIS TOOL WORKS INC,1737120.0,49632,357," this amount for both our median employee and our CEO. Our median employee compensation is $49,632. ","mary Compensation Table, the total compensation plus the Company costs to provide benefits forour CEO for 2018 is $17,723,369. Accordingly, the pay ratio between our CEO and median employee is 357:1. "
WM,823768,WASTE MANAGEMENT INC,892056.0,81096,113,"bsp;&nbsp;&nbsp;&nbsp;&nbsp;For2018, total annual compensation for the Median Employee was $81,096. ","nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;For2018, total annual compensation for the Median Employee was $81,096. The annual compensation of our Chief Executive Officer was $9,125,281, for a ratio of 1:113. "
MPC,1510295,Marathon Petroleum Corp,,27730,,"total&#160;compensation:$19,806,050Median&#160;Employee&#160;annual total&#160;compensation:$27,730R",
AON,315293,Aon plc,1605032.0,69784,232,"l year, the median annual total compensation of our employees (excludingMr.&nbsp;Case) was $69,784, ","information and applicable SEC rules, our estimate of the ratio of Mr.&nbsp;Case&#146;s annual total compensation tothe median of the annual total compensation for all employees in 2018 was 232 to 1. "
CL,21665,COLGATE PALMOLIVE CO,1152111.0,24513,471,"d on a salaried basis and those who are compensated on an hourly basis.For 2018, the median of the annual total compensation of all employees of the Company (other than the CEO, Ian Cook) was $24,513 ","551,328. Based on this information, for 2018 the CEO&#8217;s annual total compensation was 471 times"
BSX,885725,BOSTON SCIENTIFIC CORP,1373834.0,62447,224," compensation of the employee identified at median of our company (other than our CEO), was $62,447;","rmation, for 2018 the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees (other than our CEO) was estimated to beapproximately 224 to 1. "
FISV,798354,FISERV INC,1170780.0,78052,159," . . . . . . .  Pay Ratio For the year ended December&nbsp;31, 2018:  &nbsp;&#149;&nbsp;The median annual total compensation of all our employees, other than the chief executive officer, was $78,052. ","d on this information, the ratio of the annual total compensation of our chief executive officer to the median of the annual total compensation of all employees is reasonably estimated to be 159 to 1 "
HUM,49071,HUMANA INC,,70498,,"p;&nbsp;&#149;&nbsp; Applying this methodology, our median employee total compensation was $70,498, ",
PNC,713676,"PNC FINANCIAL SERVICES GROUP, INC.",1555904.0,67648,232,"  &nbsp;&#149;&nbsp;The median of the annual total compensation of all of our employees was $67,648 ", how we calculate this amount) &nbsp;&#149;&nbsp;The resulting ratio of Mr. Demchak&#146;s annual total compensation to the median of the annual total compensation of all of our employees is 232 to 1 
SHW,89800,SHERWIN WILLIAMS CO,1315857.0,42447,311,"13,749 &nbsp;&nbsp;&#149;&nbsp; Our median employee&#146;s annual total compensation &#151; $42,447 ","loyee&#146;s annual total compensation &#151; $42,447 &nbsp;&nbsp;&#149;&nbsp; Ratio of Mr. Morikis&#146; annual total compensation to our median employee&#146;s annual total compensation&#151; 311:1 "
LRCX,707549,LAM RESEARCH CORP,1339646.0,95689,144," 2019 annual total compensation of ourmedian compensated employee (other than the CEO) was $95,689, "," Mr.&nbsp;Archer, was $13,745,109, the fiscal year 2019 annual total compensation of ourmedian compensated employee (other than the CEO) was $95,689, and the ratio of these amounts was&nbsp;144 to 1. "
USB,36104,US BANCORP \DE\,1342142.0,58354,230,"l compensation of our employees and the annual total compensation of our CEO. &#9654; &#8203;The median of the annual total compensation of all employees of our company other than the CEO was $58,354 ",s reported in the Summary Compensation Table.  &#9654; &#8203;The resulting ratio of the annual total compensation of our median employee to the annual total compensation of ourCEO for 2018 is 1:230. 
ETN,1551182,Eaton Corp plc,1445210.0,55585,264,"mployee to employee within that grouping. Our median employee&rsquo;s total compensation of $55,585 ","excluded from the Summary Compensation Table). Accordingly, our CEO to Employee Pay Ratio is 264:1. "
CME,1156375,CME GROUP INC.,1235583.0,137287,98," of RegulationS-K, for 2018:  &nbsp;&nbsp;&#149;&nbsp; the median annual total compensation of our employees (other than Mr.&nbsp;Duffy, who serves in the role of Chief ExecutiveOfficer) was $137,287;",timated to be 98 times that of the median annual totalcompensation of our employees (other than Mr.&
NSC,702165,NORFOLK SOUTHERN CORP,1378678.0,98477,145," compensation in the Summary Compensation Table of the proxy. Under this calculation, the median of the annual total compensation of all employees of the Corporation, other than our CEO, was $98,477. ","sonably likely to have a material adverse effect on the Corporation.PAY RATIO DISCLOSUREThe ratio of the annual compensation of James A. Squires, our Chief Executive Officer, President and Chairman (our &#8220;CEO&#8221;) to the median annual compensation of our other employees in 2018 is 145 to 1. "
EQIX,1101239,EQUINIX INC,1261455.0,97035,130,"95 for 2018. The annual total compensation for the MedianEmployee for fiscal year 2018 was $97,035. "," INCENTIVE COMPENSATION: Revenues, AFFO, Total Stockholder Return    TAX GROSS-UPS: No    STOCK OWNERSHIP GUIDELINES: Yes    ANTI-HEDGING POLICY: Yes    RECOUPMENT POLICY: Yes    CEO PAY RATIO: 130:1 "
MET,1099219,METLIFE INC,,73464,,"nsation required no annualization. The median employee&#8217;s 2018 total compensation was $73,464. ",
GOOGL,1652044,Alphabet Inc.,,246804,,"ve Officer total annual compensation    $1    Median Employee total annual compensation    $246,804 ",
ATVI,718877,"Activision Blizzard, Inc.",2998506.0,96726,319," compensation of our median employee, who was not granted an equity award during 2018, was $96,726. ","during 2018, was $96,726. The annual total compensation of our Chief Executive Officer for 2018 was $30,841,004. Based on the foregoing, our estimate of the CEO-to-median employee pay ratio is 319:1.D"
KLAC,319201,KLA CORP,1977264.0,85968,239,"al compensation as determined under Item 402 of Regulation S-K for the median employee was $85,968. ","was $85,968. Basedon the foregoing, our estimate of the ratio of Mr.&nbsp;Wallace&#146;s annual total compensation to the median employee&#146;s annual total compensation for fiscal 2019 is 239 to 1. "
OXY,797468,OCCIDENTAL PETROLEUM CORP /DE/,1365133.0,124103,114,"or 2018, the annual total compensation of the median compensatedemployee of Occidental was $124,103;","er Section 16(a).&nbsp;PAY RATIO&nbsp;For 2018, the annual total compensation of the median compensatedemployee of Occidental was $124,103; the annual total compensation of Ms. Hollub for purposes of this pay ratio disclosure was$14,126,873; and the ratio of these amounts is approximately 114 to 1. "
MU,723125,MICRON TECHNOLOGY INC,1641492.0,60796,279,"utive Officer to the annual total compensation of our median employee. &#149; The annual total compensation of our median employee, excluding our Chief Executive Officer, for fiscal 2019 was $60,796. ","ve Officer for fiscal 2019 was $16,944,751. &#149; The ratio of the annual total compensation of our Chief Executive Officer to that of our medianemployee for fiscal 2019 was estimated to be279 to 1. "
CCI,1051470,CROWN CASTLE INC.,894928.0,111866,81,"on&#160;Median Employee Annual Total Compensation&#160;Pay Ratio 2018&#160;$9,025,526&#160;$111,866&","he pay ratio disclosure presented by other companies.Year&#160;CEO Annual Total Compensation&#160;Median Employee Annual Total Compensation&#160;Pay Ratio 2018&#160;$9,025,526&#160;$111,866&#160;81:1C"
