Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
BDX,10795,BECTON DICKINSON & CO,1150401.0,39669,294," 2020, the median annual total compensation of all our employees (other than Mr. Polen) was $39,669 "," $11,669,426.  Based on the foregoing, our estimate of the ratio of the annual total compensation of our CEO to the median annual total compensation of all our other worldwide employees was 294 to 1. "
CSX,277948,CSX CORP,1506848.0,107632,144,"gulation S-K.For 2019, the last completed fiscal year:   &#9679;   The annual total compensation of the individual identified as the Company&#8217;s median employee, other than the CEO, was $107,632. "," the CEO was $15,537,181.   &#9679;   Based on this information, the ratio for 2019 of the annual total compensation of Mr. Foote to the annual total compensation of the median employee was 144 to 1.T"
TGT,27419,TARGET CORP,1892560.0,23080,821,"at the fiscal 2019 total annual compensation for the median of all Target team members was $23,080. ","n team member is employed part-time. The resulting ratio of our CEO&rsquo;s total annual compensation to that of the median of all Target team members, excluding our CEO, for fiscal 2019 is 821 to 1. "
APD,2969,"Air Products & Chemicals, Inc.",,,306,,"roxy statement, was &#36;15,597,376.&#9679;Based on this information, the estimated ratio of annual total compensation of our CEO to the annual total compensation of our median employee was 306 to 1.&"
MMM,66740,3M CO,1782314.0,57494,319," the 2019annual total compensation was $18,321,566 for our CEO and $57,494 for our median employee. ","ues and retirement plan contributions. As calculated in this manner, the ratio of our CEO&rsquo;stotal compensation to our median employee&rsquo;s total compensation for fiscal year 2019 is 319 to 1.&"
SLB,87347,SCHLUMBERGER LIMITED/NV,2201651.0,71021,313,"Pesos to each U.S. dollar. The resulting 2019 total compensation of ourmedian employee was $71,021.&","logy described below, our former CEO&#8217;s total compensation for the full year 2019 was 313 times"
GD,40533,GENERAL DYNAMICS CORP,1747650.0,116510,157,"pay ratio calculation.Total 2019 annual compensation for the median employee was valued at $116,510 ","compensation for the chief executive officer was valued at $18,313,204, resulting in a ratio of medianemployee total annual compensation to chief executive officer total annual compensation of 1:157. "
ZTS,1555280,Zoetis Inc.,2077623.0,76949,275,"as at or near that value.  For 2019, our median employee&#146;s annual total compensation (determined in amanner consistent with that of Mr.&nbsp;Alaix in the Summary Compensation Table) was $76,949. ","the year ended December&nbsp;31, 2019, as disclosed in the Summary Compensation Table, was $21,145,419.Therefore, the ratio of Mr.&nbsp;Alaix&#146; pay to our median employee&#146;s pay was 275 to 1. "
ITW,49826,ILLINOIS TOOL WORKS INC,1504868.0,51892,298," thisamount for both our median employee and our CEO.  Our median employee compensation is $51,892. ","as set forth in the Summary Compensation Table,plus the Company costs to provide benefits for our CEO for 2019 is $15,455,289. Accordingly, the pay ratio between our CEO and median employee is 298:1. "
WM,823768,WASTE MANAGEMENT INC,1064672.0,76048,149,"ian Employee as identified. For2019, total annual compensation for the Median Employee was $76,048. ","he Median Employee as identified. For2019, total annual compensation for the Median Employee was $76,048. The annual compensation of our Chief Executive Officer was $11,298,101, for a ratio of 1:149. "
MPC,1510295,Marathon Petroleum Corp,,210248,,"ation$24,129,164$24,129,164Median&#160;employee&#8217;s&#160;annual total&#160;compensation$210,248$",
AON,315293,Aon plc,1571928.0,65497,245,"l year, the median annual total compensation of our employees (excludingMr.&nbsp;Case) was $65,497, ","information and applicable SEC rules, our estimate of the ratio of Mr.&nbsp;Case&#146;s annual total compensation tothe median of the annual total compensation for all employees in 2019 was 245 to 1. "
CL,21665,COLGATE PALMOLIVE CO,1106530.0,24055,463,"laried basis and those who are compensated on an hourly basis.&nbsp;For 2019, the median of the annual total compensation of allemployees of the Company (other than the CEO, Noel Wallace) was $24,055 ","ion.&nbsp;Based on this information, for 2019 the CEO&rsquo;s annual totalcompensation was 463 times"
BSX,885725,BOSTON SCIENTIFIC CORP,1575120.0,65630,240," compensation of the employee identified at median of our company (other than our CEO), was $65,630;","rmation, for 2019 the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees (other than our CEO) was estimated to beapproximately 240 to 1. "
HUM,49071,HUMANA INC,1620718.0,73669,227,"&#149;&nbsp; Applying this methodology, our median associate&#146;s total compensation was $73,669, ","is also listed in the Nonqualified Deferred Compensation table. &nbsp;(b) The costs of personal use of Company aircraft was based on the aggregate incremental costs to the Company, including thelost tax deduction to the Company and personal deadhead hours. &nbsp;(c) Includes basic life insurance premiums, wellness incentives and physicals. CEO Pay Ratio  &nbsp;&nbsp;&nbsp; 2019 CEO Pay Ratio227:1&"
PNC,713676,"PNC FINANCIAL SERVICES GROUP, INC.",1598751.0,76131,217," Mr. Demchak was $16,555,752&#8226;The annual total compensation of our median employee was $76,131 ",(see below for an explanation of how we calculate this amount)&#8226;The resulting ratio of Mr. Demchak's annual total compensation to the annual total compensation of our median employee is 217 to 1W
SHW,89800,SHERWIN WILLIAMS CO,1448060.0,42590,349,"54,731 &nbsp;&nbsp;&#149;&nbsp; Our median employee&#146;s annual total compensation &#151; $42,590 ","&#146;s annual total compensation &#151; $42,590 &nbsp;&nbsp;&#149;&nbsp; Ratio of Mr.&nbsp;Morikis&#146; annual total compensation to our median employee&#146;s annual total compensation &#151;349:1 "
LRCX,707549,LAM RESEARCH CORP,1149951.0,104541,112,"2020 annualtotal compensation of our median compensated employee (other than the CEO) was $104,541, ","Mr.&nbsp;Archer, was $11,753,004, the fiscal year 2020 annualtotal compensation of our median compensated employee (other than the CEO) was $104,541, and the ratio of these amounts was&nbsp;112 to 1. "
USB,36104,US BANCORP \DE\,1814150.0,69775,269,"l compensation of our employees and the annual total compensation of our CEO. &#9654; &#8203;The median of the annual total compensation of all employees of our company other than the CEO was $69,775 ",benefits generally available to all employees. &#9654; &#8203;The resulting ratio of the annual total compensation of our median employee to the annual total compensation of ourCEO for 2019 is 1:269. 
ETN,1551182,Eaton Corp plc,1962208.0,57712,346,"d in the 2018 CEO Pay Ratio calculation.  Our median employee&rsquo;s total compensation of $57,712 ","excluded from the Summary Compensation Table). Accordingly, our CEO to Employee Pay Ratio is 346:1.&"
CME,1156375,CME GROUP INC.,1163824.0,145478,82," of RegulationS-K, for 2019:  &nbsp;&nbsp;&#149;&nbsp; the median annual total compensation of our employees (other than Mr.&nbsp;Duffy, who serves in the role of Chief ExecutiveOfficer) was $145,478;",timated to be 82 times that of the median annual totalcompensation of our employees (other than Mr.&
NSC,702165,NORFOLK SOUTHERN CORP,1625220.0,108348,154,"              proxy. Under this calculation, the median of the annual total compensation of all employees                                         of the Corporation, other than our CEO, was $108,348. ","nably likely to have amaterial adverse effect on the Corporation.&nbsp;PayRatio DisclosureTheratio of the annual compensation of James A. Squires, our Chairman, President and Chief Executive Officer (our &ldquo;CEO&rdquo;)to the median annual compensation of our other employees in 2019 is 154 to 1. "
EQIX,1101239,EQUINIX INC,1604256.0,133688,124,"16,575,596. The annual total compensation for the MedianEmployee for fiscal year 2019 was $133,688. ","ear 2019 was $133,688. The resulting ratio of our chief executive officer annual total compensation to the annual total compensation of our Median Employee for fiscal year 2019 isapproximately 124:1. "
MET,1099219,METLIFE INC,1469821.0,77359,190,"ion required no annualization. The median employee&#8217;s 2019&#32;total compensation was $77,359. ",EO.  The resulting ratio of CEO to median employee 2019 total compensation was approximately 190:1.&
GOOGL,1652044,Alphabet Inc.,27940464.0,258708,1085,"e Officer total annual compensation $280,621,552 Median Employee total annual compensation $258,708 ","ion $258,708 Ratioof Chief Executive Officer to Median Employee total annual compensation 1,085 : 1 "
ATVI,718877,"Activision Blizzard, Inc.",2923548.0,94308,319," compensation of our median employee, who was not granted an equity award during 2019, was $94,308. ","during 2019, was $94,308. The annual total compensation of our Chief Executive Officer for 2019 was $30,122,896. Based on the foregoing, our estimate of the CEO-to-median employee pay ratio is 319:1.D"
KLAC,319201,KLA CORP,1288860.0,85924,155,"02 of Regulation&#160;S-K for Mr.&#160;Wallace was $13,324,375. The fiscal 2020 annual total compensation as determined under Item&#160;402 of Regulation&#160;S-K for the median employee was $85,924. "," $85,924. Based on the foregoing, our estimate of the ratio of Mr.&#160;Wallace&#8217;s annual total compensation to the median employee&#8217;s annual total compensation for fiscal 2020 is 155 to 1. "
OXY,797468,OCCIDENTAL PETROLEUM CORP /DE/,1482072.0,185259,86,"r 2019, the annual total compensation of the median compensated employee of Occidental was $185,259;","bsp;&nbsp;&nbsp;&nbsp;&nbsp;   &nbsp;For 2019, the annual total compensation of the median compensated employee of Occidental was $185,259; the annual total compensation of Ms. Hollub for purposes of this pay ratio disclosure was $16,017,683; and the ratio of these amounts is approximately 86 to 1. "
MU,723125,MICRON TECHNOLOGY INC,1988182.0,68558,292,"cutive Officer to the annual total compensation of our median employee.&#8226;The annual total compensation of our median employee, excluding our Chief Executive Officer, for fiscal 2020 was $68,558.&","e Officer for fiscal 2020 was $19,995,488.&#8226;The ratio of the annual total compensation of our Chief Executive Officer to that of our median employee for fiscal 2020 was estimated to be 292 to 1.&"
CCI,1051470,CROWN CASTLE INC.,1231870.0,123187,102,"n&#160;Median Employee Annual Total Compensation&#160;Pay Ratio 2019&#160;$12,620,843&#160;$123,187&"," pay ratio disclosure presented by other companies.Year&#160;CEO Annual Total Compensation&#160;Median Employee Annual Total Compensation&#160;Pay Ratio 2019&#160;$12,620,843&#160;$123,187&#160;102:1C"
DG,29534,DOLLAR GENERAL CORP,,,824,,"the last day of our 2019 fiscal year (January&#160;31, 2020), other than our CEO, was $14,571; our CEO&#8217;s 2019 annual total compensation was $12,008,059; and the ratio of these amounts is 1:824. "
MCK,927653,MCKESSON CORP,1542838.0,40601,380," ratio, our CEO&#146;s compensation is $15,435,470 and our median employee compensation is $40,601. ","edian employee compensation is $40,601. Accordingly, our CEO to median employee pay ratio is 380:1. "
ICE,1571949,"Intercontinental Exchange, Inc.",1320237.0,146693,98," of $14,408,908, as reflected in the Summary Compensation Table above. Our identified median employee&#146;s annual totalcompensation for 2019, as calculated using the same methodology, was $146,693. ",echer&#146;s 2019 annual total compensation was approximately 98 times that of our median employee. 
