Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
SLB,87347,SCHLUMBERGER LIMITED/NV,543996.0,60444,93,".&nbsp;Using this methodology,we determined that our median employee was a full-time, salaried employee working in Nigeria as a technical sales professional,whose 2020 total compensation was $60,444. ","e&nbsp;Based on the methodologydescribed below, our CEO&rsquo;s 2020 total compensation was 93 times"
GD,40533,GENERAL DYNAMICS CORP,1893154.0,111362,174,"atio calculation.&nbsp;Total 2020 annual compensationfor the median employee was valued at $111,362 ","compensation for the chief executive officer was valued at $19,328,499,resulting in a ratio of median employee total annual compensation to chief executive officer total annual compensation of 1:174.T"
ZTS,1555280,Zoetis Inc.,970099.0,74623,139,"                          For 2020, our median employee&#8217;s annual total compensation (determined in a manner consistent with that of Ms.&#160;Peck in the Summary Compensation Table) was $74,623. "," year ended December&#160;31, 2020, as disclosed in the Summary Compensation Table, was $10,374,312. Therefore, the ratio of Ms.&#160;Peck&#8217;s pay to our median employee&#8217;s pay was 139 to 1. "
ITW,49826,ILLINOIS TOOL WORKS INC,1358500.0,52250,268,"termined a new median employee using this methodology. Our median employee compensation is $52,250. ","logy. Our median employee compensation is $52,250. Total compensation, as set forth in the Summary Compensation Table, plus the Company costs to provide health andwelfare benefits for our CEO ($18,949) for 2020 is $14,026,305. Accordingly, the pay ratio between our CEO and median employee is 268:1. "
WM,823768,WASTE MANAGEMENT INC,1201365.0,80091,154,"                           For 2020, total annual compensation for the Median Employee was $80,091. ","ified.                           For 2020, total annual compensation for the Median Employee was $80,091. The annual compensation of our Chief Executive Officer was $12,373,925, for a ratio of 1:154. "
MPC,1510295,Marathon Petroleum Corp,,41285,,"ion(2)$15,648,848$15,648,848Median&#160;employee&#8217;s&#160;annual total&#160;compensation$41,285$",
AON,315293,Aon plc,2020825.0,80833,251,"l year, the median annual total compensation of our employees (excludingMr.&nbsp;Case) was $80,833, ","nformation and applicable SEC rules, our estimate of the ratio of Mr.&nbsp;Case&#146;s annual total compensation to the median of the annual total compensation for all employees in 2020 was 251 to 1. "
CL,21665,COLGATE PALMOLIVE CO,1437600.0,35940,400," compensated on a salaried basis and those who are compensated on an hourly basis.For 2020, the median of the annual total compensation of all employees (other than our CEO, Noel Wallace) was $35,940 ","364,118. Based on this information, for 2020 the CEO&#8217;s annual total compensation was 400 times"
BSX,885725,BOSTON SCIENTIFIC CORP,1364636.0,59332,232," compensation of the employee identified at median of our Company (other than our CEO), was $59,332;","rmation, for 2020 the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees (other than our CEO) was estimated to beapproximately 232 to 1. "
FISV,798354,FISERV INC,1200834.0,66713,183,"ts &nbsp;Pay Ratio  For the year endedDecember&nbsp;31, 2020:  &nbsp;&nbsp;&#149;&nbsp; The median annual total compensation of all our employees, other than the chief executive officer, was $66,713. ","ed on this information, the ratio of the annual total compensation of our chief executive officer to the median of theannual total compensation of all employees is reasonably estimated to be 183 to 1 "
HUM,49071,HUMANA INC,1634672.0,62872,262,"&#149;&nbsp; Applying this methodology, our median associate&#146;s total compensation was $62,872, ",";&nbsp; 2020 CEO Pay Ratio262:1&nbsp; As detailed further within the &#147;Human Capital Management&#148; section of this proxy statement, our associates&#146; totalcompensation may include base pay, "
PNC,713676,"PNC FINANCIAL SERVICES GROUP, INC.",1526650.0,80350,198," Mr. Demchak was $15,900,479&#8226;The annual total compensation of our median employee was $80,350 ",(see below for an explanation of how we calculate this amount)&#8226;The resulting ratio of Mr. Demchak's annual total compensation to the annual total compensation of our median employee is 198 to 1W
SHW,89800,SHERWIN WILLIAMS CO,1498848.0,46839,327,"23,284 &nbsp;&nbsp;&#149;&nbsp; Our median employee&#146;s annual total compensation &#151; $46,839 ","&#146;s annual total compensation &#151; $46,839 &nbsp;&nbsp;&#149;&nbsp; Ratio of Mr.&nbsp;Morikis&#146; annual total compensation to our median employee&#146;s annual total compensation &#151;327:1 "
LRCX,707549,LAM RESEARCH CORP,1554420.0,129535,120,"021 annual total compensation of our median compensated employee (other than our CEO) was $129,535, ","EO, Mr.&#160;Archer, was $15,495,736, the fiscal year 2021 annual total compensation of our median compensated employee (other than our CEO) was $129,535, and the ratio of these amounts was 120 to 1. "
USB,36104,US BANCORP \DE\,1615572.0,76932,218,"l compensation of our employees and the annual total compensation of our CEO. &#9654; &#8203;The median of the annual total compensation of all employees of our company other than the CEO was $76,932 ",benefits generally available to all employees. &#9654; &#8203;The resulting ratio of the annual total compensation of our median employee to the annual total compensation of ourCEO for 2020 is 1:218. 
ETN,1551182,Eaton Corp plc,1726677.0,63951,274,"ustments were applied in our methodology. Our median employee&rsquo;s total compensation of $63,951 ","excluded from the Summary Compensation Table). Accordingly, our CEO to Employee Pay Ratio is 274:1.&"
CME,1156375,CME GROUP INC.,1487600.0,148760,109," of RegulationS-K, for 2020:  &nbsp;&nbsp;&#149;&nbsp; the median annual total compensation of our employees (other than Mr.&nbsp;Duffy, who serves in the role of Chief ExecutiveOfficer) was $148,760;",imated to be 109 times that of the median annual totalcompensation of our employees (other than Mr.&
NSC,702165,NORFOLK SOUTHERN CORP,1334281.0,102637,138,"g compensationin the Summary Compensation Table of the proxy. Under this calculation, the median of the annual total compensation of all employeesof the Corporation, other than our CEO, was $102,637. ","likely to have amaterial adverse effect on the Corporation.&nbsp;PayRatio Disclosure&nbsp;Theratio of the annual compensation of James A. Squires, our Chairman, President and Chief Executive Officer (our&ldquo;CEO&rdquo;) to the median annual compensation of our other employees in 2020 is 138 to 1. "
EQIX,1101239,EQUINIX INC,,,225,," to Median Employee pay ratio is approximately&#160;225:1 and was calculated in accordance with Item&#160;402(u) of Regulation&#160;S-K. We believe this ratio to be a reasonable estimate, based upon the assumptions and adjustments described below.                                 We identified the employee with compensation at the median of the annual total compensation of all of our employees (the &#8220;Median Employee&#8221;) by examining the calendar year total cash compensation between Jan.&"
MET,1099219,METLIFE INC,,75511,,"ensation required no annualization.The median employee&#8217;s 2020 total compensation was $75,511. ",
GOOGL,1652044,Alphabet Inc.,546986.0,273493,27," total compensation in 2020    $7,425,547    Median Employee total compensation in 2020    $273,493 ","020    $273,493    Ratio of Chief Executive Officer to Median Employee total compensation    27 : 1&"
ATVI,718877,"Activision Blizzard, Inc.",5351400.0,99100,549," compensation of our median employee, who was not granted an equity award during 2020, was $99,100. ","y and compare to othercompanies, the CEO-to-median employee pay ratio would be 549 to 1.&nbsp;We calculated annual total compensation for our median employee using the same methodology as we     www.a"
KLAC,319201,KLA CORP,1304240.0,93160,147,"tal compensation as determined under Item 402 of Regulation S-K for the median employee was$93,160. ","as$93,160. Based on the foregoing, our estimate of the ratio of Mr.&nbsp;Wallace&rsquo;s annual total compensation to the median employee&rsquo;sannual total compensation for fiscal 2021 is 147 to 1. "
OXY,797468,OCCIDENTAL PETROLEUM CORP /DE/,1362310.0,136231,104,"r 2020, the annual total compensation of the median compensated employee of Occidental was $136,231;",";      Table of Contents   PAY RATIOFor 2020, the annual total compensation of the median compensated employee of Occidental was $136,231; the annual total compensation of Ms. Hollub for purposes of this pay ratio disclosure was $14,188,467; and the ratio of these amounts is approximately 104 to 1. "
MU,723125,MICRON TECHNOLOGY INC,2528253.0,64827,391,"cutive Officer to the annual total compensation of our median employee.&#8226;The annual total compensation of our median employee, excluding our Chief Executive Officer, for fiscal 2021 was $64,827.&","e Officer for fiscal 2021 was $25,316,709.&#8226;The ratio of the annual total compensation of our Chief Executive Officer to that of our median employee for fiscal 2021 was estimated to be 391 to 1.&"
CCI,1051470,CROWN CASTLE INC.,,,,,
DG,29534,DOLLAR GENERAL CORP,1635424.0,16688,986,"                          The 2020 annual total compensation of the median compensated employee (a part-time store associate) of our temporary, part-time and full-time employee base who were employed as of the last day of our 2020 fiscal year (January&#160;29, 2021), other than our CEO, was $16,688;","the last day of our 2020 fiscal year (January&#160;29, 2021), other than our CEO, was $16,688; our CEO&#8217;s 2020 annual total compensation was $16,452,823; and the ratio of these amounts is 1:986. "
MCK,927653,MCKESSON CORP,1464342.0,44374,334," ratio, our CEO&#146;s compensation is $14,840,073 and our median employee compensation is $44,374. ","median employee compensation is $44,374. Accordingly, our CEOto median employee pay ratio is 334:1. "
EMR,32604,EMERSON ELECTRIC CO,1104974.0,42499,262,"mined thatthe 2021 total compensation for our CEO and median employee were $16,048,119 and $42,499, "," CEO compensation would have been$11,137,436 and the resulting CEO pay ratio would have been 262:1. "
FCX,831259,FREEPORT-MCMORAN INC,1668432.0,69518,241,"48; The annual total compensation of our median employee (other than our CEO) for 2020 was $69,518. "," 2020 was $16,720,881. Based on the foregoing, our estimate of the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all otheremployees was 241 to 1. "
TFC,92230,TRUIST FINANCIAL CORP,,122047,,"compensation was $14,840,939 and the median teammate&#146;s annual total compensation was $122,047. ",
ORLY,898173,O REILLY AUTOMOTIVE INC,882572.0,25958,346,"tal compensation, as determined under the Rule, for the Company&#8217;s median employee was $25,958 ",";year ended December&#160;31,&#160;2020. &#160;The ratio of the Company&#8217;s Chief Executive Officer&#8217;s annual total compensation to its median employee&#8217;s total compensation is 346 to 1 "
CHTR,1091667,"CHARTER COMMUNICATIONS, INC. /MO/",,56568,,"esented by other companies. For 2020, the Median Employee had total annual compensation of $56,568, ",
PXD,1038357,PIONEER NATURAL RESOURCES CO,,,,Refer to original file,Refer to original file
MNST,865752,Monster Beverage Corp,1533240.0,63885,244,".      &nbsp;    &middot;    Using    this methodology, we determined that the median employee was a non-exempt, full-time employee located in the U.S. with an annual    total compensation of $63,885 ","ased on thisinformation, for 2020, the ratio of the compensation of Mr.&nbsp;Sacks to the median annual total compensation of all other employees(other than Mr.&nbsp;Sacks) was estimated to be 244:1.&"
